ean,nome_produto,sub_segmento
7899087412454,UMIDI HAIR OLEO CAPILAR MAGICO BOTOX 7 ML x 12,
7899087423245,UMIDI HAIR OLEO CAPILAR MIX 5 OLEOS 30 ML x 1,
7898472872033,UMIDI HAIR OLEO CAPILAR OLEO DE RICINO 80 ML x 1,
7899087411778,UMIDI HAIR OLEO CAPILAR SILICONE POWER ARGAN 45 ML x 1,
7899087410863,UMIDI HAIR OLEO CAPILAR SILICONE POWER BABOSA 45 ML x 1,
7898472870596,UMIDI HAIR OLEO MINERAL CAPILAR ABACATE 80 ML x 1,
7898472870749,UMIDI HAIR OLEO MINERAL CAPILAR AMENDOA DOCE 80 ML x 1,
7898472870602,UMIDI HAIR OLEO MINERAL CAPILAR ARGAN 80 ML x 1,
7898472870619,UMIDI HAIR OLEO MINERAL CAPILAR BABOSA 80 ML x 1,
7898472870626,UMIDI HAIR OLEO MINERAL CAPILAR COCO 80 ML x 1,
7898472870664,UMIDI HAIR OLEO MINERAL CAPILAR JABORANDI 80 ML x 1,
7898474841808,UMIDI HAIR SHAMPOO ABACATE 1.9 L x 1,
7898474841969,UMIDI HAIR SHAMPOO ABACATE 500 ML x 1,
7898210835795,UMIDI HAIR SHAMPOO ANTIRRESIDUOS 500 ML x 1,
7898474841822,UMIDI HAIR SHAMPOO BABOSA 1.9 L x 1,
7898474842003,UMIDI HAIR SHAMPOO BABOSA 500 ML x 1,
7898474840481,UMIDI HAIR SHAMPOO BROTO BAMBU 500 ML x 1,
7898474840443,UMIDI HAIR SHAMPOO CAMOMILA 500 ML x 1,
7898474841990,UMIDI HAIR SHAMPOO CERAMIDAS 500 ML x 1,
7898210837683,UMIDI HAIR SHAMPOO DESMAIA CABELO 500 ML x 1,
7898474841983,UMIDI HAIR SHAMPOO JABORANDI 500 ML x 1,
7898474841952,UMIDI HAIR SHAMPOO OLEO ARGAN 500 ML x 1,
7898210837652,UMIDI HAIR SHAMPOO OLEO COCO 500 ML x 1,
7898474841976,UMIDI HAIR SHAMPOO QUERATINA 500 ML x 1,
7898967010018,UMIDI HAIR TONICO CAPILAR BOTOX 2 EM 1 100 ML x 1,
7896279115186,UMIDILIZ ATIVADOR DE ONDAS ONDULADAS 300 ML x 1,
7896279115223,UMIDILIZ CONDICIONADOR SELANTE BABOSA MIX 250 ML x 1,
7896279115322,UMIDILIZ KIT SHAMPOO E CONDICIONADOR BABOSA MIX 250 ML CADA 500 ML x 1,
7896279115162,UMIDILIZ SHAMPOO CABELOS ONDULADAS 300 ML x 1,
7898904013416,UMIDIMAX CREME PARA PENTEAR 15 ERVAS 400 ML x 1,
7898227411180,UMIDY TRAT CREME UMIDIFICANTE CAPILAR TEENS 380 G x 1,
7899918929502,UNICA BEAUTY CONDICIONADOR ACIDO HIALURONICO 300 ML x 1,
7899918929328,UNICA BEAUTY CONDICIONADOR CAVIAR 300 ML x 1,
7899918929540,UNICA BEAUTY CONDICIONADOR MATIZACAO 300 ML x 1,
7899918929519,UNICA BEAUTY CREME LEAVE IN ACIDO HIALURONICO 250 ML x 1,
7899918929335,UNICA BEAUTY CREME LEAVE IN CAVIAR 250 ML x 1,
7899918929526,UNICA BEAUTY MASCARA CAPILAR ACIDO HIALURONICO 300 G x 1,
7899918929342,UNICA BEAUTY MASCARA CAPILAR CAVIAR 300 G x 1,
7899918929311,UNICA BEAUTY SHAMPOO CAVIAR 300 ML x 1,
7899918929533,UNICA BEAUTY SHAMPOO MATIZACAO 300 ML x 1,
7898005719828,UNICORNIO KIT SHAMPOO 240ML + CONDICIONADOR 220ML SUAVE GRATIS 1 CARTELA DE ADESIVOS 460 ML x 1,
8432225074177,UNIQ ONE LEAVE-IN 10 BENEFICIOS REAIS 150 ML x 1,
8432225054711,UNIQ ONE LEAVE-IN COCONUT 150 ML x 1,
8432225060941,UNIQ ONE SHAMPOO PROFISSIONAL 300 ML x 1,
7894875276782,UP2YOU LOC CRESC 50ML,
7896768411249,UP2YOU MASC PROT 200ML,
7894875276799,UP2YOU SH CRESC 250ML,
7896032653719,URBAN MEN CONDICIONADOR 3X1 BARBA CABELO BOGIDE 240 ML x 1,
7896032638914,URBAN MEN KIT SHAMPOO 240ML+OLEO BARBA 30ML+POMADA MODELADORA 50G CABELO BIGODE x 1,
7896032645462,URBAN MEN POMADA CAPILAR EXTRA FORTE 50 G x 1,
7896032635326,URBAN MEN POMADA MODELADORA CAPILAR EFEITO MATTE 50 G x 1,
7896032645448,URBAN MEN SHAMPOO SILVER GRISALHOS IPA BEER 240 ML x 1,
5701058001296,URTEKRAM CONDICIONADOR GREEN MATCHA 180 ML x 1,
5765228147672,URTEKRAM CONDICIONADOR NORDIC BIRCH CABELOS NORMAIS 180 ML x 1,
5765228836491,URTEKRAM CONDICIONADOR NORDISCHE BEEREN CABELOS SECOS 180 ML x 1,
5765228836316,URTEKRAM CONDICIONADOR PURPLE LAVENDER 180 ML x 1,
5765228837061,URTEKRAM SHAMPOO NORDIC BIRCH CABELOS NORMAIS 250 ML x 1,
5765228836309,URTEKRAM SHAMPOO PURPLE LAVANDER TODO TIPO CABELOS 250 ML x 1,
5765228836538,URTEKRAM SPRAY CONDICIONADOR LEAVE IN NORDIC BERRIES 250 ML x 1,
5765228838983,URTEKRAM SPRAY CONDICIONADOR LEAVE IN ROSE 250 ML x 1,
7898951361065,VALENTINE COSMETIC CONDICIONADOR CABELOS MISTOS 300 ML x 1,
7898945587037,VALENTINE COSMETIC CONDICIONADOR LEITE DE CABRA 2 L x 1,
7898951361287,VALENTINE COSMETIC KIT CABELOS MISTOS SHAMPOO+CONDICIONADOR COM 300ML CADA 600 ML x 1,
7898951361164,VALENTINE COSMETIC MASCARA CAPILAR ILUMINA E MATIZA 250 G x 1,
7898945587235,VALENTINE COSMETIC SHAMPOO BABOSA 2 L x 1,
7898951361188,VALENTINE COSMETIC SHAMPOO CABELOS MISTOS 300 ML x 1,
7898945587273,VALENTINE COSMETIC SHAMPOO ERVA DOCE 2 L x 1,
7898951366121,VALENTINE COSMETIC SHAMPOO ILUMINA E MATIZA 300 ML x 1,
7898945587242,VALENTINE COSMETIC SHAMPOO LEITE DE CABRA 2 L x 1,
7898945587303,VALENTINE COSMETIC SHAMPOO NEUTRO 2 L x 1,
7898951361096,VALENTINE COSMETIC SPRAY FINALIZADOR LEITE DISCIPLINANTE 150 ML x 1,
7891066005367,VBN KIT SH+COND J&P,
7898935352225,VEFIC SPRAY FIXADOR CAPILAR EXTREMO BEEN 400 ML x 1,
7898935352218,VEFIC SPRAY FIXADOR CAPILAR INTENSO BEEN 400 ML x 1,
7891066002519,VEGAN BY NEEDS KIT BERGAMOTA E ALECRIM SHAMPOO 250ML + CONDICIONADOR 200ML 450 ML x 1,
7898905620224,VEGAN BY NEEDS SHAMPOO BERGAMOTA + ALECRIM 250 ML x 1,
7895339019921,VEGANA CONDICIONADOR RAIZES FORTES ALECRIM ORGANICO E CEDRO 200 ML x 1,
7895339019884,VEGANA LIQUIDO ELIXIR RAIZES FORTES ALECRIM 25 ML x 1,
7898342522150,VEGETAL DO BRASIL GEL COLA FIXADOR 250 G x 1,
7898612645336,VEGETAL DO BRASIL KIT ARGAN SHAMPOO+CONDICIONADOR 300ML CADA+MASCARA CAPILAR 250G+LEAVE-IN 200 x 1,
7898612645787,VEGETAL DO BRASIL KIT CAPILAR ESPECIAL ABACATE SHAPOO 380ML+COND 380ML+MASCARA 250G+LEAVE IN 2 x 1,
7898612645978,VEGETAL DO BRASIL KIT RICINO SHAMPOO+CONDICIONADOR 380ML CADA+MASCARA CAPILAR 250G+LEAVE-IN 20 x 1,
7898612645695,VEGETAL DO BRASIL KIT SHAMP 380ML+CONDICIONADOR 380ML+MASCARA 250G+LEAVE IN 200ML PLASTICA CAP x 1,
7898612645718,VEGETAL DO BRASIL OLEO CAPILAR TRATAMENTO OURO COCO 60 ML x 1,
7898559790847,VENIX CONDICIONADOR COCO PODEROSO 300 ML x 1,
7898559790335,VENIX CONDICIONADOR DESMAIA CABELEIRA 300 ML x 1,
7898559790489,VENIX CREME LEAVE IN COCO PODEROSO 300 ML x 1,
7898559790410,VENIX CREME PARA PENTEAR DESMAIA CABELEIRA 300 ML x 1,
7898559790434,VENIX MASCARA CAPILAR CABELO MARAVILHA 350 G x 1,
7898559790854,VENIX MASCARA CAPILAR COCO PODEROSO 350 G x 1,
7898559790274,VENIX MASCARA CAPILAR DESMAIA CABELEIRA 350 G x 1,
7898559790830,VENIX SHAMPOO COCO PODEROSO 300 ML x 1,
7898559790328,VENIX SHAMPOO DESMAIA CABELEIRA 300 ML x 1,
7898644212391,VERBALIZE PRO KIT ALOE E VERA E HORTELA SHAMPOO + CONDICIONADOR 1L CADA 2 L x 1,
7898644212407,VERBALIZE PRO KIT MANDIOCA SHAMPOO + CONDICIONADOR 1L CADA 2 L x 1,
7898644210083,VERBALIZE PRO POMADA MODELADORA MILITAR FIXACAO FORTE 120 G x 1,
7898594832298,VERDE BRASIL AMPOLA CAPILAR BOMBA DE VITAMINAS 15 ML x 1,
7898265378438,VERDE BRASIL AMPOLA HIDRAQUECE SEMI DI LINO 15 ML x 1,
7898594831154,VERDE BRASIL CONDICIONADOR BB CREAM HAIR 300 G x 1,
7898594831994,VERDE BRASIL CONDICIONADOR CRESCE CABELO 300 ML x 1,
7898594834520,VERDE BRASIL CONDICIONADOR CRESCE CABELO 390 ML x 1,
7898594834490,VERDE BRASIL CONDICIONADOR ILUMINADOR ACAI + JABUTICABA 390 ML x 1,
7898594832281,VERDE BRASIL CONDICIONADOR MANTEIGA MARAVILHA 300 ML x 1,
7898594835275,VERDE BRASIL CONDICIONADOR POS NIGHT 390 ML x 1,
7898594834360,VERDE BRASIL CONDICIONADOR REPOSITOR BOTOX HAIR 390 ML x 1,
7898265377776,VERDE BRASIL CONDICIONADOR TUTANO 300 ML x 1,
7898594834070,VERDE BRASIL CREME DE PENTEAR ALIZE MAX PROGRESSIVA 390 ML x 1,
7898594832366,VERDE BRASIL CREME LEAVE IN MANTEIGA MARAVILHA 250 ML x 1,
7898265378582,VERDE BRASIL CREME MASSAGENOL MANTEIGA DE KARITE E CREATINA 500 G x 1,
7898594832274,VERDE BRASIL CREME PLASTICA CAPILAR MANTEIGA MARAVILHA 350 G x 1,
7898594834384,VERDE BRASIL CREME SEM ENXAGUE BOTOX HAIR 390 ML x 1,
7898265378612,VERDE BRASIL GEL CAPILAR HOMEM FORTE 170 G x 1,
7898594834537,VERDE BRASIL MASCARA CAPILAR CRESCE CABELO 350 G x 1,
7898594834506,VERDE BRASIL MASCARA CAPILAR ILUMINADORA ACAI + JABUTICABA 350 G x 1,
7898594831314,VERDE BRASIL MASCARA CAPILAR LOIRO PLATINADO 300 ML x 1,
7898594834841,VERDE BRASIL MASCARA CRONOGRAMA CAPILAR SOS MASSAGENOL 500 G x 1,
7898265377110,VERDE BRASIL MASCARA TUTANO 500 G x 1,
7898594831147,VERDE BRASIL POMADA MODELADORA 50 G x 1,
7898594832489,VERDE BRASIL POMADA MODELADORA 60 G x 1,
7898594834209,VERDE BRASIL SHAMPOO ANTI EMBORRACHAMENTO 390 ML x 1,
7898594834308,VERDE BRASIL SHAMPOO ANTI OLEO MICELAR ARNICA 390 ML x 1,
7898594830287,VERDE BRASIL SHAMPOO BB CREAM 240 ML x 1,
7898594831987,VERDE BRASIL SHAMPOO CRESCE CABELO 300 ML x 1,
7898594834513,VERDE BRASIL SHAMPOO CRESCE CABELO 390 ML x 1,
7898594834483,VERDE BRASIL SHAMPOO ILUMINADOR ACAI + JABUTICABA 390 ML x 1,
7898594832267,VERDE BRASIL SHAMPOO MANTEIGA MARAVILHA 300 ML x 1,
7898594831307,VERDE BRASIL SHAMPOO PLATINUM LOIRO PLATINADO 300 ML x 1,
7898594835268,VERDE BRASIL SHAMPOO POS NIGHT 390 ML x 1,
7898594834353,VERDE BRASIL SHAMPOO REPOSITOR BOTOX HAIR 390 ML x 1,
7898594834254,VERDE BRASIL SHAMPOO TRATAMENTO ANTIRRESIDUOS PASSO 1 ALIZE MAX 390 ML x 1,
7898265377769,VERDE BRASIL SHAMPOO TUTANO 300 ML x 1,
7898594834599,VERDE BRASIL SPRAY CAPILAR ANTI EMBORRACHAMENTO 390 ML x 1,
7898265377097,VERDE BRASIL SPRAY QUERATINA SILICONADA 35 ML x 1,
7898594831130,VERDE BRASIL SPRAY REPOSITOR BOTOX HAIR 200 ML x 1,
7897517921422,VERTIX SPRAY FINALIZADOR CAPILAR HAIR MEGA HOLD 400 ML x 1,
7897517921934,VERTIX SPRAY FIXADOR DE MAQUIAGEM 250 ML x 1,
7897517921866,VERTIX SPRAY FIXADOR EXTRA FORTE PARA CABELOS 400 ML x 1,
7897517921835,VERTIX SPRAY FIXADOR FORTE PARA CABELOS 200 ML x 1,
7897517921842,VERTIX SPRAY FIXADOR FORTE PARA CABELOS 400 ML x 1,
7897517921811,VERTIX SPRAY FIXADOR NORMAL PARA CABELOS 200 ML x 1,
7897517921880,VERTIX SPRAY SECANTE ESMALTE CABELO 400 ML x 1,
7893595357559,VIBRATIONS MASCARA CAPILAR LIQUIDA 60 ML x 1,
7893595357573,VIBRATIONS SPRAY CAPILAR FINALIZADOR MULTIFUNCIONAL 12 BENEFICIOS 150 ML x 1,
7896298130139,VIDA GEL CAPILAR FIX EFEITO COLA 250 G x 1,
7896298130030,VIDA GEL CAPILAR FIX FORTE 240 G x 1,
7896298130122,VIDA GEL CAPILAR FIX FORTE 250 G x 1,
7896298130023,VIDA GEL CAPILAR FIX MEDIA 240 G x 1,
7898654050778,VIDALIA CREME LEAVE-IN ALL IN ONE 200 ML x 1,
7898654050808,VIDALIA MASCARA CAPILAR DESMAIO 300 ML x 1,
7898502739077,VIEW COSMETICOS CONDICIONADOR BUBU E AS CORUJINHAS SUAVE 280 ML x 1,
7898502730395,VIEW COSMETICOS CONDICIONADOR MUNDO BITA CAMOMILA 250 ML x 1,
7898502730302,VIEW COSMETICOS CONDICIONADOR MUNDO BITA SUAVE 230 ML x 1,
7898502733082,VIEW COSMETICOS CONDICIONADOR POOPSIE TODOS OS TIPOS DE CABELO 230 ML x 1,
7898502732948,VIEW COSMETICOS CONDICIONADOR PRINCESA SOFIA SUAVE 230 ML x 1,
7898502739596,VIEW COSMETICOS KIT BARBIE BELEZA SHAMPOO 200ML + CONDICIONADOR 180ML + BATOM + SOMBRA x 1,
7898502730418,VIEW COSMETICOS KIT CAMOMILA MUNDO VITA SHAMPOO 250ML + CONDICIONADOR 230ML + ESPONJA 480 ML x 1,
7898502739480,VIEW COSMETICOS KIT CAPITAO AMERICA SHAMPOO 2 EM 1 250ML + DESODORANTE AEROSOL 150ML 400 ML x 1,
7898502730364,VIEW COSMETICOS KIT INF BUBU CORUJINHAS SUAVE SHAMPOO 300ML+CONDICIONADOR 280ML+ESPONJA 580 ML x 1,
7898502738964,VIEW COSMETICOS KIT LOL SUAVE 1 SHAMPOO 250ML + 1 CONDICIONADOR 230ML + GRATIS 1 BATOM 3.5G x 1,
7898502733235,VIEW COSMETICOS KIT MARIA CLARA JP TODOS TIPOS CABELOS SHAMPOO 250ML+CONDICIONADOR 230ML+ADE 480 ML x 1,
7898502730319,VIEW COSMETICOS KIT MUNDO BITA SUAVE SHAMPOO + CONDICIONADOR 250ML CADA + ESPONJA DE BANHO 480 ML x 1,
7898502739497,VIEW COSMETICOS KIT SPIDER MAN SHAMPOO 2 EM 1 250ML + DESODORANTE AEROSOL 150ML 400 ML x 1,
7898502739183,VIEW COSMETICOS SHAMPOO 2 EM 1 TRANSFORMES MEGATRON 1 L x 1,
7898502739060,VIEW COSMETICOS SHAMPOO BUBU E AS CORUJINHAS SUAVE 300 ML x 1,
7898502730388,VIEW COSMETICOS SHAMPOO MUNDO BITA CAMOMILA 250 ML x 1,
7898502730296,VIEW COSMETICOS SHAMPOO MUNDO BITA SUAVE 250 ML x 1,
7898502733075,VIEW COSMETICOS SHAMPOO POOPSIE 250 ML x 1,
7898502732931,VIEW COSMETICOS SHAMPOO SUAVE PRINCESINHA SOFIA 250 ML x 1,
7898622098092,VIKING BALM BARBA MAR 140 ML x 1,
7898602521220,VIKING KIT SAN BERNARDINO SHAMPOO 250ML+SABONETE LIQUIDO 250ML+NECESSAIRE 500 ML x 1,
7898622098108,VIKING OLEO BARBA MAR 30 ML x 1,
7898622098139,VIKING OLEO BARBA TERRA 30 ML x 1,
7908024921352,VIKING POMADA CAPILAR MODELADORA ASGARD 90 G x 1,
7908024921369,VIKING POMADA CAPILAR MODELADORA OSLO 90 G x 1,
7898622098153,VIKING POMADA MODELADORA CABELO 150 G x 1,
7908024913678,VIKING POMADA MODELADORA FIXACAO EXTRA FORTE EFEITO SECO HUMAN 50 G x 1,
7908024913685,VIKING POMADA MODELADORA FIXACAO FORTE EFEITO MOLHADO HUMAN 50 G x 1,
7908024913692,VIKING POMADA MODELADORA FIXACAO FORTE EFEITO SECO HUMAN 50 G x 1,
7908024913708,VIKING SHAMPOO 3X1 HUMAN 240 ML x 1,
7908024921314,VIKING SHAMPOO BARBA ASGARD 100 ML x 1,
7898622098115,VIKING SHAMPOO BARBA MAR 200 ML x 1,
7908024921321,VIKING SHAMPOO DE BARBA OSLO 100 ML x 1,
7897984715999,VINI LADY CONDICIONADOR SELAGEM CAPILAR MANTEIGA DE KARITE E AMINOACIDOS 310 G x 1,
7897984716064,VINI LADY CREME DE PENTEAR LOUROS RADIANTES 290 G x 1,
7897984716316,VINI LADY CREME TRATAMENTO CAPILAR SHOW TEENS 700 G x 1,
7897984712653,VINI LADY CREME TRATAMENTO CAPILAR SHOW TEENS 900 G x 1,
7897984713773,VINI LADY GEL COLA MEGA FIXACAO CON ALOE SIN ALC 320 G x 1,
7897984715357,VINI LADY GEL COLA MEGA FIXACAO N5 150 G x 1,
7897984717313,VINI LADY GEL CORPO CABELO GLITTER MAGIA UNICORNIO 220 G x 1,
7897984712165,VINI LADY GEL FIXACAO EXTRA FORTE SEM ALCOOL N4 AZUL 320 G x 1,
7897984701633,VINI LADY GEL FIXADOR AZUL SEM ALCOOL 220 G x 1,
7897984702241,VINI LADY GEL FIXADOR CAPILAR INCOLOR N3 FORTE 220 G x 1,
7897984717238,VINI LADY KIT MAGIA DO UNICORNIO SHAMPOO 325ML+CONDICIONADOR 325G x 1,
7897984716699,VINI LADY MASCARA CAPILAR DE COCO 900 G x 1,
7897984707635,VINI LADY OLEO MOCOTO 110 ML x 1,
7897984713759,VINI LADY SERUM CAPILAR ANTI-IDADE OLEO ARGAN 35 ML x 1,
7897984709196,VINI LADY SERUM PROTETOR SILICONE 35 ML x 1,
7897984714640,VINI LADY SHAMPOO ANTIRRESIDUOS 190 ML x 1,
7897984717269,VINI LADY SHAMPOO CABELO DESMAIADO 190 ML x 1,
7897984716163,VINI LADY SHAMPOO LIMPEZA PROFUNDA CHA VERDE E BIOEX COMPLEX 330 ML x 1,
7897984716019,VINI LADY SHAMPOO SELAGEM CAPILAR MANTEIGA DE KARITE E AMINOACIDOS 330 ML x 1,
7897984717306,VINI LADY SPRAY CAPILAR DESEMBARACADOR MAGIA DO UNICORNIO 220 ML x 1,
7897984715876,VINI LADY SPRAY MOUSSE CAPILAR PROFISSIONAL FIXACAO EXTRA FORTE 150 ML x 1,
7897984714855,VINI LADY SPRAY MOUSSE MODELADOR STRONG 3X1 150 ML x 1,
7898931800294,VINOTAGE CONDICIONADOR CHARDONNAY 140 ML x 1,
7898931800270,VINOTAGE CONDICIONADOR SAUVIGNON BLANC 140 ML x 1,
7898931800768,VINOTAGE KIT MERLOT SHAMPOO 60ML+CONDICIONADOR 60ML+SAB BARRA 50G+2 SAB LIQ ESFOLIA 6 x 1,
7898647210325,VINOTAGE KIT OFURO CHARDONNAY SH+CO+SAB LIQ ESFOLIANTE 60ML+SAB BARRA 50G+CR HIDR 60M x 1,
7898931800737,VINOTAGE KIT OFURO MERLOT SHA 60ML+COND 60ML+SAB ESFOLIA 60ML+SAB BAR 50G+HID CORPOR x 1,
7898647210332,VINOTAGE KIT OFURO SAUVIGNON BLANC SH+CO+SAB LIQ ESFOLIA 60ML+SAB BARRA 50G+CR HIDR 6 x 1,
7898931800256,VINOTAGE SHAMPOO CHARDONNAY 200 ML x 1,
7898931800232,VINOTAGE SHAMPOO SAUVIGNON BLANC 200 ML x 1,
7898655632041,VISION POMADA CAPILAR MODELADORA BLACK 130 G x 1,
7898655630849,VISION POMADA CAPILAR MODELADORA TEIA 130 G x 1,
7897530100378,VIT C AMPOLA VITAMINA C 2.8 ML x 4,
7898957390786,VIT SEIV P SHAMPOO CREME PROGRESSIVA NO CHUVEIRO ALISA COCO SACHE 30 G x 1,
7898958101190,VITA BRILHO CONDICIONADOR QUERATINA+D-PANTENOL CABELOS RESSECADOS 300 ML x 1,
7898958101275,VITA BRILHO CONDICIONADOR TUTANO + D PANTENOL 300 ML x 1,
7898958101848,VITA BRILHO CONDICIONADOR UMECTANTE OLEO COCO 300 ML x 1,
7898958101664,VITA BRILHO CREME CAPILAR AMANSA JUBA SACHE 30 G x 1,
7898958101312,VITA BRILHO CREME DE PENTEAR TUTANO + D-PANTENOL 300 ML x 1,
7898958101671,VITA BRILHO CREME LEAVE-IN AMANSA JUBA 250 G x 1,
7898958101237,VITA BRILHO CREME PENTEAR QUERATINA+D-PANTENOL CABELOS RESSECADOS 300 ML x 1,
7898958101855,VITA BRILHO CREME PENTEAR UMECTANTE OLEO COCO 300 ML x 1,
7898668350383,VITA BRILHO KIT JABORANDI SHAMPOO + CONDICIONADOR 300ML CADA 600 ML x 1,
7898668350369,VITA BRILHO KIT OLEO DE ARGAN SHAMPOO + CONDICIONADOR 300ML CADA 600 ML x 1,
7898958101879,VITA BRILHO MANTEIGA CAPILAR OLEO DE COCO 250 G x 1,
7898958101213,VITA BRILHO MASCARA CAPILAR QUERATINA+D-PANTENOL CABELOS RESSECADOS 250 G x 1,
7898958101220,VITA BRILHO MASCARA CAPILAR QUERATINA+D-PANTENOL CABELOS RESSECADOS 500 G x 1,
7898958101640,VITA BRILHO MASCARA CAPILAR QUERATINA+D-PANTENOL CABELOS RESSECADOS SACHE 30 G x 1,
7898958101374,VITA BRILHO MASCARA CAPILAR REVITALIZANTE JABORANDI EXTRATOS BOTHANICOS 250 G x 1,
7898958101657,VITA BRILHO MASCARA DE ALINHAMENTO CAPILAR AMANSA JUBA 350 G x 1,
7898958101893,VITA BRILHO SERUM CAPILAR OLEO DE COCO 60 ML x 1,
7898958101688,VITA BRILHO SHAMPOO AMANSA JUBA 300 ML x 1,
7898958101176,VITA BRILHO SHAMPOO QUERATINA D-PANTENOL CABELOS RESSECADOS 300 ML x 1,
7898958101268,VITA BRILHO SHAMPOO TUTANO + D PANTENOL 300 ML x 1,
7898958101831,VITA BRILHO SHAMPOO UMECTANTE OLEO COCO 300 ML x 1,
7896279113175,VITA CAPILI CERA FINALIZADORA OLEO OJON 40 G x 1,
7896279103602,VITA CAPILI CONDICIONADOR ABACATE 350 ML x 1,
7896279103657,VITA CAPILI CONDICIONADOR BABOSA 350 ML x 1,
7896279122177,VITA CAPILI CONDICIONADOR HIALURONICO CISTEINA TODOS TIPOS CABELOS 310 ML x 1,
7896279103664,VITA CAPILI CREME PENTEAR BABOSA 300 G x 1,
7896279111645,VITA CAPILI GEL COLA VERTICAL VERDE 180G 180 G x 1,
7896279101141,VITA CAPILI GEL FIXACAO MEDIA CLASSIC BLUE 250 G x 1,
7896279102087,VITA CAPILI GEL FIXADOR CLASSIC BLUE 240 G x 1,
7896279111669,VITA CAPILI GEL FIXADOR COLA AZUL 180 G x 1,
7896279111621,VITA CAPILI GEL FIXADOR COLA LARANJA 180 G x 1,
7896279111676,VITA CAPILI GEL FIXADOR COLA VERDE 180 G x 1,
7896279102100,VITA CAPILI GEL FIXADOR CRYSTAL 240 G x 1,
7896279103640,VITA CAPILI SHAMPOO BABOSA 350 ML x 1,
7896279122160,VITA CAPILI SHAMPOO HIALURONICO CISTEINA TODOS TIPOS CABELOS 310 ML x 1,
7899918920998,VITA ERVA AMPOLA CAPILAR BLOND VITA 15 ML x 1,
7899918920981,VITA ERVA AMPOLA CAPILAR VITA FLASH 15 ML x 1,
7899918920974,VITA ERVA SPRAY PERFUME CAPILAR ANTI FRIZZ 45 ML x 1,
7896874731026,VITA PLANKTA SHAMPOO RASPA DE JUA E QUINA QUINA 300 ML x 1,
7898922218244,VITA SEIVA AMPOLA BAMBU 10 ML x 24,
7898602961309,VITA SEIVA AMPOLA CAPILAR ADITIVO CONCENTRADO BABOSA 10 ML x 1,
7898957390311,VITA SEIVA AMPOLA CAPILAR AU QUE BABADO ADITIVO 10 ML x 1,
7898590441661,VITA SEIVA AMPOLA CAPILAR BEPANTHOL 10 ML x 1,
7898590441692,VITA SEIVA AMPOLA CAPILAR BULBO RAIZ 10 ML x 1,
7898590441678,VITA SEIVA AMPOLA CAPILAR CICATRIFIO 10 ML x 1,
7898590441647,VITA SEIVA AMPOLA CAPILAR NANO IN 10 ML x 1,
7898957390885,VITA SEIVA AMPOLA CAPILAR OLEO DE COCO 10 ML x 1,
7898590441715,VITA SEIVA AMPOLA CAPILAR SEMI DI LINO 10 ML x 1,
7898922218299,VITA SEIVA AMPOLA CAPILAR VITAMINA E 10 ML x 1,
7898934078911,VITA SEIVA AMPOLA OLEO ARGAN 10 ML x 1,
7898922218251,VITA SEIVA AMPOLA QUERATINA 10 ML x 1,
7898922218282,VITA SEIVA AMPOLA VITAMIBA A PARA O CABELO 10 ML x 1,
7898934078805,VITA SEIVA BALSAMO BLINDAGEM CAPILAR OLEO ARGAN 250 ML x 1,
7898602962269,VITA SEIVA BALSAMO CAPILAR ACIDO HYALURA 250 G x 1,
7898602961279,VITA SEIVA BALSAMO CAPILAR BABOSA 250 ML x 1,
7898602961286,VITA SEIVA BALSAMO CAPILAR BABOSA CONCENTRADO 500 G x 1,
7898957390922,VITA SEIVA BALSAMO CAPILAR OVO PROTEIN ALBUMINA 250 G x 1,
7898602962344,VITA SEIVA BALSAMO CAPILAR ROSA MOSQUETA 250 G x 1,
7898590441173,VITA SEIVA BALSAMO DE TRATAMENTO VEGANO 250 G x 1,
7898934078508,VITA SEIVA BALSAMO OLEO ARGAN BLINDAGEM 450 ML x 1,
7898602962252,VITA SEIVA CONDICIONADOR ACIDO HYALURA 300 ML x 1,
7898957390335,VITA SEIVA CONDICIONADOR AI QUE BABADO 300 ML x 1,
7898602961262,VITA SEIVA CONDICIONADOR BABOSA CONCENTRADA 300 ML x 1,
7898947472386,VITA SEIVA CONDICIONADOR BAMBOO ARGININA 350 ML x 1,
7898590441487,VITA SEIVA CONDICIONADOR GLOSS UNICOLORFUL 220 ML x 1,
7898590442002,VITA SEIVA CONDICIONADOR MANDIOCA RAIZ FORTE 300 ML x 1,
7898934078652,VITA SEIVA CONDICIONADOR OLEO DE ARGAN 250 G x 1,
7898602962948,VITA SEIVA CONDICIONADOR OLEO DE ARGAN 300 ML x 1,
7898957390199,VITA SEIVA CONDICIONADOR OLEO DE COCO 300 ML x 1,
7898602961330,VITA SEIVA CONDICIONADOR PROGRESSIVA DE CHUVEIRO ABELHA REAL 200 G x 1,
7898602961392,VITA SEIVA CONDICIONADOR PROGRESSIVA DE CHUVEIRO ARGAN 200 G x 1,
7898602961422,VITA SEIVA CONDICIONADOR PROGRESSIVA DE CHUVEIRO SOS RESSUSCITOL 200 G x 1,
7898602961545,VITA SEIVA CONDICIONADOR PROGRESSIVA DE CHUVEIRO SOS RESSUSCITOL SACHE 30 G x 1,
7898602962375,VITA SEIVA CONDICIONADOR ROSA MOSQUETA 300 ML x 1,
7898602962399,VITA SEIVA CONDICIONADOR ROSA MOSQUETA SOS SUPERTRATAMENTO SACHE 30 G x 1,
